date,close,adj_close
2020-09-02,8.69,4.522949
2020-09-03,8.69,4.522949
2020-09-04,8.67,4.512538
2020-09-08,8.66,4.507336
2020-09-09,8.66,4.507336
2020-09-10,8.69,4.522949
2020-09-11,8.69,4.522949
2020-09-14,8.69,4.522949
2020-09-15,8.7,4.528154
2020-09-16,8.72,4.538565
2020-09-17,8.72,4.538565
2020-09-18,8.72,4.538565
2020-09-21,8.67,4.512538
2020-09-22,8.66,4.507336
2020-09-23,8.64,4.496924
2020-09-24,8.58,4.465696
2020-09-25,8.61,4.48131
2020-09-28,8.62,4.486516
2020-09-29,8.63,4.49172
2020-09-30,8.65,4.607302
2020-10-01,8.69,4.628608
2020-10-02,8.68,4.623281
2020-10-05,8.69,4.628608
2020-10-06,8.7,4.633933
2020-10-07,8.7,4.633933
2020-10-08,8.71,4.639259
2020-10-09,8.72,4.644586
2020-10-12,8.72,4.644586
2020-10-13,8.72,4.644586
2020-10-14,8.71,4.639259
2020-10-15,8.68,4.623281
2020-10-16,8.69,4.628608
2020-10-19,8.69,4.628608
2020-10-20,8.68,4.623281
2020-10-21,8.69,4.628608
2020-10-22,8.69,4.628608
2020-10-23,8.7,4.633933
2020-10-26,8.72,4.644586
2020-10-27,8.72,4.644586
2020-10-28,8.68,4.623281
2020-10-29,8.66,4.612631
2020-10-30,8.65,4.607302
2020-11-02,8.66,4.612631
2020-11-03,8.69,4.628608
2020-11-04,8.74,4.655239
2020-11-05,8.78,4.676544
2020-11-06,8.78,4.676544
2020-11-09,8.89,4.735136
2020-11-10,8.88,4.729808
2020-11-11,8.88,4.729808
2020-11-12,8.88,4.729808
2020-11-13,8.88,4.729808
2020-11-16,8.92,4.751115
2020-11-17,8.93,4.756442
2020-11-18,8.94,4.761764
2020-11-19,8.95,4.767092
2020-11-20,8.96,4.772418
2020-11-23,8.97,4.777745
2020-11-24,9.03,4.809704
2020-11-25,9.04,4.81503
2020-11-27,9.06,4.825684
2020-11-30,9.06,4.825684
2020-12-01,9.08,4.836335
2020-12-02,9.1,4.846988
2020-12-03,9.13,4.862967
2020-12-04,9.16,4.878946
2020-12-07,9.16,4.878946
2020-12-08,9.16,4.878946
2020-12-09,9.16,4.878946
2020-12-10,9.18,4.889599
2020-12-11,9.17,4.884272
2020-12-14,9.19,4.894926
2020-12-15,9.19,4.894926
2020-12-16,9.21,4.905578
2020-12-17,9.22,4.910905
2020-12-18,9.21,4.905578
2020-12-21,9.18,4.889599
2020-12-22,9.18,4.889599
2020-12-23,9.2,4.900251
2020-12-24,9.2,4.900251
2020-12-28,9.22,4.910905
2020-12-29,9.23,4.91623
2020-12-30,9.25,4.926884
2020-12-31,9.25,5.037435
2021-01-04,9.24,5.031989
2021-01-05,9.25,5.037435
2021-01-06,9.24,5.031989
2021-01-07,9.24,5.031989
2021-01-08,9.23,5.026544
2021-01-11,9.23,5.026544
2021-01-12,9.23,5.026544
2021-01-13,9.24,5.031989
2021-01-14,9.27,5.048328
2021-01-15,9.28,5.053771
2021-01-19,9.3,5.064665
2021-01-20,9.31,5.070108
2021-01-21,9.35,5.091893
2021-01-22,9.34,5.086448
2021-01-25,9.34,5.086448
2021-01-26,9.35,5.091893
2021-01-27,9.33,5.081001
2021-01-28,9.33,5.081001
2021-01-29,9.34,5.086448
2021-02-01,9.35,5.091893
2021-02-02,9.36,5.09734
2021-02-03,9.39,5.113676
2021-02-04,9.42,5.130016
2021-02-05,9.44,5.140906
2021-02-08,9.45,5.146353
2021-02-09,9.47,5.157243
2021-02-10,9.49,5.168135
2021-02-11,9.53,5.18992
2021-02-12,9.52,5.184474
2021-02-16,9.5,5.173583
2021-02-17,9.49,5.168135
2021-02-18,9.49,5.168135
2021-02-19,9.49,5.168135
2021-02-22,9.48,5.162689
2021-02-23,9.48,5.162689
2021-02-24,9.5,5.173583
2021-02-25,9.43,5.13546
2021-02-26,9.44,5.140906
2021-03-01,9.47,5.157243
2021-03-02,9.49,5.168135
2021-03-03,9.47,5.157243
2021-03-04,9.43,5.13546
2021-03-05,9.41,5.124568
2021-03-08,9.38,5.108233
2021-03-09,9.4,5.119123
2021-03-10,9.42,5.130016
2021-03-11,9.46,5.1518
2021-03-12,9.44,5.140906
2021-03-15,9.45,5.146353
2021-03-16,9.46,5.1518
2021-03-17,9.45,5.146353
2021-03-18,9.42,5.130016
2021-03-19,9.43,5.13546
2021-03-22,9.42,5.130016
2021-03-23,9.41,5.124568
2021-03-24,9.4,5.119123
2021-03-25,9.41,5.124568
2021-03-26,9.4,5.119123
2021-03-29,9.38,5.108233
2021-03-30,9.39,5.113676
2021-03-31,9.41,5.22359
2021-04-01,9.42,5.229142
2021-04-05,9.43,5.234691
2021-04-06,9.45,5.245794
2021-04-07,9.44,5.240243
2021-04-08,9.46,5.251345
2021-04-09,9.46,5.251345
2021-04-12,9.45,5.245794
2021-04-13,9.46,5.251345
2021-04-14,9.48,5.262446
2021-04-15,9.49,5.267997
